genes	logFC	logCPM	LR	PValue	FDR
Bra001980	0.149427970518909	3.87040983477543	0.246536506324489	0.619524457845388	0.75086309327875
Bra008796	0.323426404513965	1.87965136207482	0.246338237045691	0.61966532152333	0.750994544673396
Bra030889	0.0956323961357606	2.64914192511117	0.246319374122912	0.619678726678076	0.750994544673396
Bra025493	-0.135618941121529	4.83476185676349	0.246207612593466	0.619758164430788	0.751062496396867
Bra027757	0.120969999198431	5.66510846358276	0.246176037670935	0.619780611294526	0.751062496396867
Bra030034	-0.219210589499681	4.71583204183816	0.246114358486579	0.619824464692908	0.751078767896832
Bra013917	0.206744646785295	1.95311759783575	0.246092715555278	0.619839854263961	0.751078767896832
Bra003389	0.184550986229239	8.10778994597247	0.246043077387768	0.619875153504659	0.751093782399839
Bra008016	0.292851323111825	0.630246140878021	0.245778497587665	0.620063379294888	0.751294087839671
Bra005053	0.400877243202099	5.82378161580591	0.245633449049166	0.620166622433124	0.751388786274056
Bra030757	-0.0715453110706477	4.15845809601048	0.245604305320214	0.620187371035731	0.751388786274056
Bra030740	-0.0679121485829992	3.99922779542184	0.245537707761933	0.620234790294592	0.751418470583039
Bra018455	0.494573713439211	-0.142032388789937	0.245363713250576	0.620358716893595	0.751540838412293
Bra019722	-0.112370176674258	10.2425018579881	0.245184249921849	0.620486595968057	0.751667985294834
Bra013904	-0.1687569977603	1.99594722536623	0.245134070127925	0.620522362698562	0.751683540449189
Bra010743	-0.0834455431068286	3.31776342749065	0.244978212653727	0.620633482548371	0.75179037175577
Bra024452	0.0834909573722398	5.89342421464187	0.244847413947639	0.620726770514142	0.751875595716239
Bra036788	0.233752326929593	5.28674318526341	0.244791090347491	0.620766951062993	0.751882989653031
Bra034264	-0.257523761016558	1.37917273962341	0.244772587251347	0.620780152195003	0.751882989653031
Bra039312	-0.0584513696043374	6.31240597270723	0.244741008409857	0.620802683721439	0.751882989653031
Bra014131	-0.164073989791374	6.83679475933391	0.244710288496336	0.620824604138435	0.751882989653031
Bra030955	-0.277162515581849	3.06769442039998	0.244353206050519	0.62107952864131	0.752163945833954
Bra020806	-0.110885078837389	5.77905414749828	0.24424261408992	0.621158528285186	0.752231833747743
Bra040409	-0.106612688831155	7.19808763040268	0.244162717744757	0.621215614841457	0.75227318056535
Bra017082	-0.311956104514412	5.53110762811726	0.244105778502359	0.621256305462517	0.752294670084191
Bra010193	0.0664315832764424	4.48893990863734	0.243944503866054	0.621371589577928	0.752406481792353
Bra027092	0.247518867005928	1.54396795687433	0.243910450354932	0.62139593814582	0.752408177265197
Bra028564	-0.0874086227577978	4.7090868966463	0.24385081026999	0.62143858643946	0.752432029749643
Bra024689	-0.124411998041696	3.51168779221136	0.24377619272024	0.621491954171394	0.752468858988829
Bra021295	-0.360346568977561	0.126988202804561	0.243741891713583	0.621516490239082	0.752470778976728
Bra016977	-0.129299358078256	3.47794045971527	0.243684333639614	0.621557667290193	0.752492845337994
Bra022624	0.0679135240774874	5.54853369974008	0.243557566862684	0.62164837758638	0.75257487560184
Bra008406	-0.164326044368003	6.13813893599007	0.243224569658324	0.621886799772597	0.752820847110097
Bra028105	0.144438043978281	1.50614978211087	0.243209660924343	0.621897479000121	0.752820847110097
Bra006086	0.154177378658433	4.24906625522277	0.243086770198772	0.621985521967365	0.752899627436462
Bra002090	0.202803142983748	1.47780303340937	0.242997583161355	0.622049435827034	0.752949195276736
Bra018754	0.0685730095726093	4.96991944282183	0.242836750332813	0.622164729872116	0.753059575948711
Bra005881	-0.0931614710582678	5.74061933315335	0.242806300517465	0.622186563359705	0.753059575948711
Bra004250	-0.174124785946546	5.29512162835136	0.242641461068644	0.622304788041091	0.753174864728802
Bra002485	-0.12443768326836	8.79623018676236	0.2424299746191	0.622456541573686	0.753319249830686
Bra015311	-0.649189554723814	1.90989394721421	0.242411172132577	0.622470037405464	0.753319249830686
Bra038910	-0.0551398698877219	5.69277031097875	0.242360753989651	0.622506229168162	0.753335242894347
Bra004337	0.247810988476252	0.615949415997241	0.242204088325266	0.622618718667939	0.753443564219595
Bra037008	-0.081084467375207	4.39134369071297	0.242073425548327	0.622712572073732	0.753507335502062
Bra037041	0.214417174867965	1.36604412740661	0.242066732080303	0.622717380753465	0.753507335502062
Bra005162	0.106411857950537	3.2434505736494	0.241894048972163	0.622841467234941	0.753607114056585
